x,t,u
-0.8666666666666667,0.6767676767676768,-0.8208972094047718
0.019607843137254832,0.11111111111111112,0.04556171134615979
-0.8980392156862745,0.2828282828282829,-0.8782313448996567
-0.5450980392156863,0.24242424242424243,-0.8645925134959731
-1.0,0.6565656565656566,-5.055463138594244e-15
-0.8274509803921568,0.7373737373737375,-0.7508626760036808
-0.12941176470588234,0.7272727272727273,-0.1234060886189025
0.7019607843137254,0.9393939393939394,0.5485658424535158
0.5529411764705883,0.7676767676767677,0.5008563336391234
-0.803921568627451,0.32323232323232326,-0.9890671999010329
-0.9372549019607843,0.10101010101010102,-0.28116346145013055
-0.3254901960784313,0.6161616161616162,-0.34497840309295996
0.3019607843137255,0.9191919191919192,0.2428810025698484
0.4980392156862745,0.9797979797979799,0.38043406637109384
0.6470588235294117,0.23232323232323235,0.9647867301497098
-0.3176470588235294,0.23232323232323235,-0.5557354500347572
-0.6627450980392157,0.030303030303030304,-0.9102936596810087
-0.9529411764705882,0.14141414141414144,-0.25706732703089064
-0.7098039215686275,0.5555555555555556,-0.769082892330092
-0.8745098039215686,0.5454545454545455,-0.9148107404569278
0.7254901960784315,0.37373737373737376,0.922798981885418
-0.4666666666666667,0.30303030303030304,-0.7078403753290045
0.6470588235294117,0.8282828282828284,0.5536013409740772
0.10588235294117654,0.4646464646464647,0.1347340942044222
0.07450980392156858,0.8080808080808082,0.06599962219053722
-0.09019607843137256,0.9696969696969697,-0.06988120487880295
0.6392156862745098,0.31313131313131315,0.8965311908498581
-0.9137254901960784,0.20202020202020204,-0.598062183445268
-0.8196078431372549,0.9595959595959597,-0.6268963612888754
-0.15294117647058825,0.6363636363636365,-0.15960751225497088
-0.21568627450980393,0.29292929292929293,-0.34803134374732136
0.09019607843137245,0.6262626262626263,0.09522337793616635
0.4745098039215687,0.5151515151515152,0.5548145038458099
0.17647058823529416,0.9090909090909092,0.14336313570009962
-0.4901960784313726,0.25252525252525254,-0.7881553624533794
-0.34901960784313724,1.0,-0.26346610451033176
0.5058823529411764,0.9393939393939394,0.3984575493952921
-0.6,0.18181818181818182,-0.9668912270393241
0.0117647058823529,0.16161616161616163,0.02445712023272747
0.07450980392156858,0.5353535353535354,0.08703449175689115
0.5058823529411764,0.04040404040404041,0.9929765186796425
0.4274509803921569,0.29292929292929293,0.6643388232014766
-0.07450980392156858,0.43434343434343436,-0.0986833428113848
-0.3803921568627451,0.9696969696969697,-0.29364816946742167
-0.26274509803921564,1.0,-0.19860128748104086
-0.17647058823529416,0.15151515151515152,-0.36868324397610436
-0.5607843137254902,0.8989898989898991,-0.4550422410766241
0.2549019607843137,0.09090909090909091,0.589695841055656
-0.5843137254901961,0.7474747474747475,-0.5377538807152855
0.3019607843137255,0.8484848484848485,0.25744587034428223
0.5058823529411764,0.8989898989898991,0.4113390433476062
0.9294117647058824,0.22222222222222224,0.5738250352337968
-0.7647058823529411,0.8989898989898991,-0.6140516314657327
0.5215686274509803,0.11111111111111112,0.961279053419475
-0.8274509803921568,0.5151515151515152,-0.9005875671844428
-0.3254901960784313,0.4646464646464647,-0.4095200180173616
-0.6470588235294118,0.31313131313131315,-0.903795207653885
-0.6784313725490196,0.020202020202020204,-0.8745166407715963
-0.6549019607843137,0.7777777777777778,-0.5842145705764965
-0.9137254901960784,0.33333333333333337,-0.9334463154568012
0.6470588235294117,0.6666666666666667,0.6373824618303263
-0.8823529411764706,0.4141414141414142,-0.984888671060686
-0.19999999999999996,0.37373737373737376,-0.28636165946835507
0.39607843137254894,0.888888888888889,0.32579243668683716
0.9843137254901961,0.09090909090909091,0.06852177704446354
0.7098039215686274,0.7373737373737375,0.6525250330625872
-0.7254901960784313,0.7474747474747475,-0.6602370777892748
0.9764705882352942,0.37373737373737376,0.8495364861080726
0.30980392156862746,0.26262626262626265,0.5172165618524154
-0.6470588235294118,0.0,0.8951632913550623
-0.10588235294117654,0.9393939393939394,-0.08400003860164602
0.8352941176470587,0.9494949494949496,0.6429751705368622
-0.21568627450980393,0.24242424242424243,-0.3781322175077096
-0.6313725490196078,0.030303030303030304,-0.947510676261057
0.7568627450980392,0.12121212121212122,0.8880204944321529
0.9058823529411764,0.06060606060606061,0.3544071081483101
0.9529411764705882,0.8383838383838385,0.7873674748391383
0.9137254901960783,0.8989898989898991,0.7253452578804954
